URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.11.1.3--20171231000000,1.3.15,active,,ProductCodeGPKCodelijst,ProductCodeGPKCodelijst,"G-Standaard Generieke Product Kode (GPK) - Alle waarden","StructureDefinition/zib-Vaccination,StructureDefinition/zib-VaccinationRecommendation","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.11.1.4--20171231000000,1.3.15,active,,ProductCodeATCCodelijst,ProductCodeATCCodelijst,"Anatomic Therapeutic Classification (ATC) - Alle waarden","StructureDefinition/zib-Vaccination,StructureDefinition/zib-VaccinationRecommendation","hl7.terminology.r3"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.11.1.5--20171231000000,1.3.15,active,,ProductCodeGTINCodelijst,ProductCodeGTINCodelijst,"Global Trade Item Number (GTIN) - Alle waarden","StructureDefinition/zib-Vaccination,StructureDefinition/zib-VaccinationRecommendation","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.11.1.6--20171231000000,1.3.15,active,,ProductCodeZICodelijst,ProductCodeZICodelijst,"G-Standaard Artikelen (ook KNMP-nummer, ATKODE) - Alle waarden","StructureDefinition/zib-Vaccination,StructureDefinition/zib-VaccinationRecommendation","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.1.1--20171231000000,1.3.15,active,,KledingCodelijst,KledingCodelijst,"KledingCodelijst","StructureDefinition/zib-BodyWeight","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.12.1--20171231000000,1.3.15,active,,AlertheidCodelijst,AlertheidCodelijst,"AlertheidCodelijst","StructureDefinition/zib-ComfortScale","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.12.2--20171231000000,1.3.15,active,,Kalmte_AgitatieCodelijst,Kalmte_AgitatieCodelijst,"Kalmte_AgitatieCodelijst","StructureDefinition/zib-ComfortScale","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.12.3--20171231000000,1.3.15,active,,AdemhalingsreactieCodelijst,AdemhalingsreactieCodelijst,"AdemhalingsreactieCodelijst","StructureDefinition/zib-ComfortScale","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.12.5--20171231000000,1.3.15,active,,LichaamsbewegingCodelijst,LichaamsbewegingCodelijst,"LichaamsbewegingCodelijst","StructureDefinition/zib-ComfortScale","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.12.6--20171231000000,1.3.15,active,,GezichtsspanningCodelijst,GezichtsspanningCodelijst,"GezichtsspanningCodelijst","StructureDefinition/zib-ComfortScale","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.12.7--20171231000000,1.3.15,active,,SpierspanningCodelijst,SpierspanningCodelijst,"SpierspanningCodelijst","StructureDefinition/zib-ComfortScale","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.13.1--20171231000000,1.3.15,active,,GezichtCodelijst,GezichtCodelijst,"GezichtCodelijst","StructureDefinition/zib-FLACCPainScale","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.13.2--20171231000000,1.3.15,active,,BenenCodelijst,BenenCodelijst,"BenenCodelijst","StructureDefinition/zib-FLACCPainScale","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.13.3--20171231000000,1.3.15,active,,ActiviteitCodelijst,ActiviteitCodelijst,"ActiviteitCodelijst","StructureDefinition/zib-FLACCPainScale","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.13.4--20171231000000,1.3.15,active,,HuilenCodelijst,HuilenCodelijst,"HuilenCodelijst","StructureDefinition/zib-FLACCPainScale,StructureDefinition/zib-ComfortScale","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.13.5--20171231000000,1.3.15,active,,TroostbaarCodelijst,TroostbaarCodelijst,"TroostbaarCodelijst","StructureDefinition/zib-FLACCPainScale","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.14.1--20171231000000,1.3.15,active,,SchedelomvangMeetmethodeCodelijst,SchedelomvangMeetmethodeCodelijst,"SchedelomvangMeetmethodeCodelijst","StructureDefinition/zib-headCircumference","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.16.1--20171231000000,1.3.15,active,,AdemhalingScoreCodelijst,AdemhalingScoreCodelijst,"AdemhalingScoreCodelijst","StructureDefinition/zib-ApgarScore","LOINC"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.16.2--20171231000000,1.3.15,active,,HartslagScoreCodelijst,HartslagScoreCodelijst,"HartslagScoreCodelijst","StructureDefinition/zib-ApgarScore","LOINC"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.16.3--20171231000000,1.3.15,active,,SpierspanningScoreCodelijst,SpierspanningScoreCodelijst,"SpierspanningScoreCodelijst","StructureDefinition/zib-ApgarScore","LOINC"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.16.4--20171231000000,1.3.15,active,,HuidskleurScoreCodelijst,HuidskleurScoreCodelijst,"HuidskleurScoreCodelijst","StructureDefinition/zib-ApgarScore","LOINC"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.16.5--20171231000000,1.3.15,active,,ReflexenScoreCodelijst,ReflexenScoreCodelijst,"ReflexenScoreCodelijst","StructureDefinition/zib-ApgarScore","LOINC"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.3.1--20171231000000,1.3.15,active,,HartslagRegelmatigheidCodelijst,HartslagRegelmatigheidCodelijst,"HartslagRegelmatigheidCodelijst","StructureDefinition/zib-HeartRate","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.3.2--20171231000000,1.3.15,active,,HartslagMeetMethodeCodelijst,HartslagMeetMethodeCodelijst,"HartslagMeetMethodeCodelijst","StructureDefinition/zib-HeartRate","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.4.1--20171231000000,1.3.15,active,,MeetmethodeCodelijst,MeetmethodeCodelijst,"MeetmethodeCodelijst","StructureDefinition/zib-BloodPressure","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.4.2--20171231000000,1.3.15,active,,DiastolischEindpuntCodelijst,DiastolischEindpuntCodelijst,"DiastolischEindpuntCodelijst","StructureDefinition/zib-BloodPressure","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.4.3--20171231000000,1.3.15,active,,ManchetTypeCodelijst,ManchetTypeCodelijst,"ManchetTypeCodelijst","StructureDefinition/zib-BloodPressure","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.4.4--20171231000000,1.3.15,active,,MeetLocatieCodelijst,MeetLocatieCodelijst,"MeetLocatieCodelijst","StructureDefinition/zib-BloodPressure","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.4.5--20171231000000,1.3.15,active,,HoudingCodelijst,HoudingCodelijst,"HoudingCodelijst","StructureDefinition/zib-BloodPressure","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.5.1--20171231000000,1.3.15,active,,RitmeCodelijst,RitmeCodelijst,"RitmeCodelijst","StructureDefinition/zib-Respiration","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.5.2--20171231000000,1.3.15,active,,DiepteCodelijst,DiepteCodelijst,"DiepteCodelijst","StructureDefinition/zib-Respiration","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.5.3--20171231000000,1.3.15,active,,AfwijkendAdemhalingspatroonCodelijst,AfwijkendAdemhalingspatroonCodelijst,"AfwijkendAdemhalingspatroonCodelijst","StructureDefinition/zib-Respiration","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.5.4--20171231000000,1.3.15,active,,ToedieningHulpmiddelCodelijst,ToedieningHulpmiddelCodelijst,"ToedieningHulpmiddelCodelijst","StructureDefinition/zib-Respiration-AdministeredOxygen-AdministrationDeviceProduct","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.6.1--20171231000000,1.3.15,active,,TemperatuurTypeCodelijst,TemperatuurTypeCodelijst,"TemperatuurTypeCodelijst","StructureDefinition/zib-BodyTemperature","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.7.1--20171231000000,1.3.15,active,,PolsRegelmatigheidCodelijst,PolsRegelmatigheidCodelijst,"PolsRegelmatigheidCodelijst","StructureDefinition/zib-PulseRate","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.9.1--20171231000000,1.3.15,active,,PijnMeetmethodeCodelijst,PijnMeetmethodeCodelijst,"PijnMeetmethodeCodelijst","StructureDefinition/zib-PainScore","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.9.2--20171231000000,1.3.15,active,,PijnAnatomischeLocatieCodelijst,PijnAnatomischeLocatieCodelijst,"SNOMED CT - SNOMED CT: < 442083009 |Anatomical or acquired body structure|","StructureDefinition/zib-PainScore","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.12.9.3--20171231000000,1.3.15,active,,PijnLateraliteitCodelijst,PijnLateraliteitCodelijst,"PijnLateraliteitCodelijst","StructureDefinition/zib-PainScore","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.1--20171231000000,1.3.15,active,,ResultaatTypeCodelijst,ResultaatTypeCodelijst,"ResultaatTypeCodelijst","StructureDefinition/zib-LaboratoryTestResult-Observation,StructureDefinition/zib-LaboratoryTestResult-DiagnosticReport","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.10--20171231000000,1.3.15,active,,MicroorganismeCodelijst,MicroorganismeCodelijst,"SNOMED CT - SNOMED CT: ^2581000146104 |simpele referentieset voor micro-organismen (foundation metadata concept)|","StructureDefinition/zib-LaboratoryTestResult-Specimen-Isolate,StructureDefinition/zib-LaboratoryTestResult-Substance","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.11--20171231000000,1.3.15,active,,MonsterAnatomischeLocatieCodelijst,MonsterAnatomischeLocatieCodelijst,"SNOMED CT - SNOMED CT: < 442083009 |Anatomical or acquired body structure|","StructureDefinition/zib-LaboratoryTestResult-Specimen-Isolate,StructureDefinition/zib-LaboratoryTestResult-Specimen","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.12--20171231000000,1.3.15,active,,LateraliteitCodelijst,LateraliteitCodelijst,"LateraliteitCodelijst","StructureDefinition/zib-LaboratoryTestResult-Specimen-Isolate,StructureDefinition/zib-LaboratoryTestResult-Specimen","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.13--20171231000000,1.3.15,active,,MorfologieCodelijst,MorfologieCodelijst,"SNOMED CT - SNOMED CT: < 49755003 |Morphologically abnormal structure|","StructureDefinition/zib-LaboratoryTestResult-Specimen-Isolate,StructureDefinition/zib-LaboratoryTestResult-Specimen","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.2--20171231000000,1.3.15,active,,AfnameprocedureCodelijst,AfnameprocedureCodelijst,"SNOMED CT - SNOMED CT: <71388002| verrichting (verrichting)|(alle concepten onder procedure)","StructureDefinition/zib-LaboratoryTestResult-Specimen-Isolate,StructureDefinition/zib-LaboratoryTestResult-Specimen","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.3--20171231000000,1.3.15,active,,TestCodeCodelijst,TestCodeCodelijst,"LOINC - Alle waarden","StructureDefinition/zib-LaboratoryTestResult-Observation","LOINC"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.4--20171231000000,1.3.15,active,,TestmethodeCodelijst,TestmethodeCodelijst,"SNOMED CT - SNOMED CT: < 272394005 |Technique (qualifier value)|","StructureDefinition/zib-LaboratoryTestResult-Observation","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.5--20171231000000,1.3.15,active,,OnderzoekCodelijst,OnderzoekCodelijst,"LOINC - Alle waarden","StructureDefinition/zib-LaboratoryTestResult-Observation,StructureDefinition/zib-LaboratoryTestResult-DiagnosticReport","LOINC"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.6--20171231000000,1.3.15,active,,MonstermateriaalCodelijst,MonstermateriaalCodelijst,"SNOMED CT - SNOMED CT: < 105590001 |substantie|","StructureDefinition/zib-LaboratoryTestResult-Specimen","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.7--20171231000000,1.3.15,active,,InterpretatieVlaggenCodelijst,InterpretatieVlaggenCodelijst,"InterpretatieVlaggenCodelijst","StructureDefinition/zib-LaboratoryTestResult-Observation,ConceptMap/InterpretatieVlaggenCodelijst-to-observation-interpretation","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.8--20171231000000,1.3.15,active,,ResultaatStatusCodelijst,ResultaatStatusCodelijst,"ResultaatStatusCodelijst","StructureDefinition/zib-LaboratoryTestResult-Observation,StructureDefinition/zib-LaboratoryTestResult-DiagnosticReport","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.9--20171231000000,1.3.15,active,,ContainerTypeCodelijst,ContainerTypeCodelijst,"SNOMED CT - SNOMED CT: < 434711009 |Specimen container (physical object)|","StructureDefinition/zib-LaboratoryTestResult-Specimen-Isolate,StructureDefinition/zib-LaboratoryTestResult-Specimen","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.2.1--20171231000000,1.3.15,active,,TekstUitslagTypeCodelijst,TekstUitslagTypeCodelijst,"TekstUitslagTypeCodelijst","StructureDefinition/zib-TextResult","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.2.2--20171231000000,1.3.15,active,,TekstStatusCodelijst,TekstStatusCodelijst,"TekstStatusCodelijst","StructureDefinition/zib-TextResult","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.3.2--20171231000000,1.3.15,active,,MetingNaamCodelijst,MetingNaamCodelijst,"SNOMED CT - Alle waarden","StructureDefinition/zib-GeneralMeasurement","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.3.3--20171231000000,1.3.15,active,,OnderzoekCodelijst,OnderzoekCodelijst,"SNOMED CT - Alle waarden","StructureDefinition/zib-GeneralMeasurement","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.3.4--20171231000000,1.3.15,active,,MeetmethodeCodelijst,MeetmethodeCodelijst,"SNOMED CT - Alle waarden","StructureDefinition/zib-GeneralMeasurement","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.1.1--20171231000000,1.3.15,active,,VerrichtingAnatomischeLocatieCodelijst,VerrichtingAnatomischeLocatieCodelijst,"SNOMED CT - SNOMED CT: < 442083009 |Anatomical or acquired body structure|","StructureDefinition/zib-Procedure,StructureDefinition/zib-ProcedureRequest","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.1.2--20171231000000,1.3.15,active,,VerrichtingTypeCodelijst,VerrichtingTypeCodelijst,"SNOMED CT - Alle waarden binnen de SNOMED CT referentieset Verrichtingenthesaurus DHD (was: 2.16.840.1.113883.2.4.3.120.5.2)","StructureDefinition/zib-Procedure,StructureDefinition/zib-ProcedureRequest","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.1.3--20171231000000,1.3.15,active,,VerrichtingLateraliteitCodelijst,VerrichtingLateraliteitCodelijst,"VerrichtingLateraliteitCodelijst","StructureDefinition/zib-Procedure","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.1.4--20171231000000,1.3.15,active,,VerrichtingMethodeCodelijst,VerrichtingMethodeCodelijst,"SNOMED CT - SNOMED CT: < 129264002 |Action (qualifier value)|","StructureDefinition/zib-Procedure","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.2.2--20171231000000,1.3.15,active,,InterventieNICCodelijst,InterventieNICCodelijst,"NIC - Alle waarden","StructureDefinition/nl-core-careplan,StructureDefinition/zib-NursingIntervention","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.2.4--20171231000000,1.3.15,active,,InterventieSnomedCodelijst,InterventieSnomedCodelijst,"SNOMED CT - SNOMED CT: <<71388002 | procedure |","StructureDefinition/nl-core-careplan,StructureDefinition/zib-NursingIntervention","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.3.1--20171231000000,1.3.15,active,,ToestemmingCodelijst,ToestemmingCodelijst,"ToestemmingCodelijst","StructureDefinition/zib-FreedomRestrictingMeasures","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.3.2--20171231000000,1.3.15,active,,JuridischeStatusCodelijst,JuridischeStatusCodelijst,"JuridischeStatusCodelijst","StructureDefinition/zib-patient-legalstatus","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.3.3--20171231000000,1.3.15,active,,SoortInterventieCodelijst,SoortInterventieCodelijst,"SoortInterventieCodelijst","StructureDefinition/zib-FreedomRestrictingMeasures","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.3.4--20171231000000,1.3.15,active,,ArgusInterventieCodelijst,ArgusInterventieCodelijst,"ArgusInterventieCodelijst","StructureDefinition/zib-FreedomRestrictingMeasures","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.3.5--20171231000000,1.3.15,active,,ArgusInstemmingCodelijst,ArgusInstemmingCodelijst,"ArgusInstemmingCodelijst","StructureDefinition/zib-FreedomRestrictingMeasures","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.15.1.1--20171231000000,1.3.15,active,,ContactTypeCodelijst,ContactTypeCodelijst,"ContactTypeCodelijst","StructureDefinition/zib-Encounter,ConceptMap/ContactTypeCodelijst-to-ActEncounterCode","hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.15.1.2--20171231000000,1.3.15,active,,HerkomstCodelijst,HerkomstCodelijst,"HerkomstCodelijst","StructureDefinition/zib-Encounter","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.15.1.3--20171231000000,1.3.15,active,,BestemmingCodelijst,BestemmingCodelijst,"BestemmingCodelijst","StructureDefinition/zib-Encounter","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.16.1.2--20171231000000,1.3.15,active,,OrderStatusCodelijst,OrderStatusCodelijst,"OrderStatusCodelijst","StructureDefinition/zib-VaccinationRecommendation-OrderStatus,StructureDefinition/zib-ProcedureRequest,StructureDefinition/zib-MedicalDeviceRequest","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.17.1.5--20171231000000,1.3.15,active,,ZorgverlenerRolCodelijst,ZorgverlenerRolCodelijst,"ZorgverlenerRolCodelijst","StructureDefinition/zib-Procedure,StructureDefinition/zib-NursingIntervention,StructureDefinition/zib-Encounter,StructureDefinition/zib-LaboratoryTestResult-DiagnosticReport,StructureDefinition/nl-core-careteam,StructureDefinition/zib-ProcedureRequest,StructureDefinition/zib-TextResult,StructureDefinition/zib-MedicalDeviceRequest,StructureDefinition/zib-Vaccination","hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.17.1.6--20171231000000,1.3.15,active,,SpecialismeUZICodelijst,SpecialismeUZICodelijst,"RoleCodeNL (Zorgverlenertype (personen)) - Alle waarden","StructureDefinition/nl-core-practitionerrole","Other"
